apellido,frec_pri,frec_seg,freq_rep
BELZUNCE,448,404,9
QUIRALTE,448,403,0
ORIO,448,388,0
RAD,448,84,0
ANDREWS,448,48,0
SATRUSTEGUI,447,501,6
AGUARON,447,499,0
LEONES,447,479,5
CHORNET,447,463,0
BARRANCA,447,452,7
HUECAS,447,452,0
PASAMAR,447,447,0
MARTIL,447,437,13
DE AGUSTIN,447,433,6
SIERRAS,447,430,0
TORRELLAS,447,423,0
LARRUCEA,447,413,0
CASAR,447,412,6
TINAJERO,447,400,6
LAGUARDA,447,389,0
REPRESA,447,386,0
SCHWARZ,447,146,0
EL HADDOUCHI,447,46,0
CIUCA,447,18,0
NEGOITA,447,12,0
GANEA,447,6,0
PADROSA,446,477,0
ROMAR,446,472,0
REDRADO,446,467,0
MAESTU,446,460,0
ANSOTEGUI,446,456,0
PENELA,446,422,7
BUSTILLOS,446,421,6
OBRADORS,446,411,0
ROIBAS,446,408,0
COB,446,388,0
URBIOLA,446,373,0
GALE,446,273,0
GEORGE,446,128,0
IBRAHIMI,446,58,0
BEJAN,446,24,0
MARTIN ARROYO,445,496,0
PERAITA,445,469,30
CESPON,445,469,8
COMITRE,445,450,0
TOLA,445,444,0
ARNALDO,445,442,15
ISACH,445,437,0
FALGUERA,445,436,0
TESTON,445,424,15
SEÑORANS,445,420,10
SIVERA,445,418,0
FAMILIAR,445,412,0
PONSODA,445,411,0
JANSA,445,395,0
CAMPMANY,445,391,0
MIGALLON,445,386,8
OCETE,445,335,7
MORALO,445,317,14
JAWARA,445,124,22
MAZUELAS,444,500,8
ALFOCEA,444,495,0
JULVEZ,444,472,5
TORQUEMADA,444,450,0
OSCOZ,444,448,7
AULET,444,446,0
CAVALLE,444,444,0
VITA,444,442,0
CARRAMOLINO,444,440,0
ESCANEZ,444,437,6
CONCHILLO,444,400,0
CABORNERO,444,398,17
SUNYER,444,281,0
ALAMI,444,205,0
O'NEILL,444,84,0
DRISSI,444,62,0
RACHDI,444,31,0
ASGHAR,444,18,0
MIHALCEA,444,9,0
TOCON,443,515,0
RABANO,443,509,15
LAUCIRICA,443,453,0
BATISTE,443,434,8
TESO,443,434,0
SASIAIN,443,424,6
MONTER,443,423,0
MENCIAS,443,411,0
ZACARIAS,443,402,0
CHILLIDA,443,395,0
VALEIRAS,443,385,0
MENDAÑA,443,378,6
LABANDEIRA,443,375,0
DEMETRIO,443,357,6
BENALCAZAR,443,353,6
CARAVANTES,443,295,0
CONRADO,442,486,15
MIÑON,442,474,12
AMUNDARAIN,442,468,20
GUADAÑO,442,451,0
SANGRADOR,442,434,0
VALLBONA,442,431,0
BODELON,442,430,0
CEDIEL,442,423,5
TEJIDO,442,421,13
ROBLA,442,419,0
ESCALAS,442,416,0
CERRUDO,442,394,0
TELLETXEA,442,373,7
CALVIN,442,372,0
SINISTERRA,442,365,0
MASNOU,442,364,0
MORELLA,442,329,0
EL YAHYAOUI,442,51,0
DAY,442,36,0
ASIF,442,16,0
BOQUERA,441,505,0
CEBERIO,441,496,0
ELUSTONDO,441,457,0
BERROCOSO,441,454,0
SABROSO,441,449,7
CUMBICUS,441,446,20
SAURINA,441,436,0
IAÑEZ,441,428,0
IBIZA,441,406,0
MORALA,441,404,8
COBREROS,441,400,6
LOARTE,441,388,0
DONO,441,378,0
BUXO,441,364,0
ORBEA,441,356,0
PEMAN,441,341,0
SALILLAS,440,531,0
MUNDO,440,497,0
CHIRINO,440,482,0
ANSOLA,440,457,0
DONIS,440,456,0
RUBERTE,440,420,9
CARBONEL,440,415,18
MENARGUES,440,383,0
MARSOL,440,379,0
CHOLBI,440,360,13
DORIA,440,359,0
WALTER,440,134,0
ARNOLD,440,72,0
ABDUL,440,46,0
HART,440,42,0
FUENTETAJA,439,499,7
RABASA,439,498,0
DANTAS,439,482,0
VILLALVILLA,439,455,7
BELEÑA,439,455,0
REZOLA,439,455,0
CITORES,439,436,15
ONTORIA,439,419,8
CROUS,439,406,0
GALIMANY,439,385,5
PESQUEIRA,439,377,7
DE LA MAZA,439,341,0
SHARMA,439,65,22
CILLEROS,438,527,0
SOBRIDO,438,511,6
CUENA,438,457,0
JARRIN,438,444,10
BARBERENA,438,438,5
BAQUES,438,423,0
OVIES,438,422,0
CUSI,438,418,0
TRENAS,438,418,0
ARISTONDO,438,416,0
CLARI,438,404,0
ESPINILLA,438,400,8
LABAJO,438,400,5
COMERON,438,366,11
BERNARD,438,268,0
BOUZID,438,121,0
AKRAM,438,30,0
CARRIEDO,437,518,0
BOTRAN,437,499,0
MEDIN,437,477,7
CENIZO,437,474,0
COLILLA,437,469,6
RALUY,437,461,0
MINGARRO,437,442,0
ALMANDOZ,437,439,11
FAR,437,433,0
GATON,437,429,0
BALLART,437,419,0
CHILET,437,413,19
ARASANZ,437,391,0
GUINDO,437,339,9
COTANO,437,327,0
ALBUJAR,436,507,0
VALTUEÑA,436,471,7
ZAJARA,436,469,0
CATOIRA,436,443,0
MARDARAS,436,442,5
CUBILLOS,436,432,0
BEOBIDE,436,430,0
BARROCAL,436,425,0
SABATES,436,424,0
CUADRAS,436,415,0
PAJARON,436,397,0
ARDEVOL,436,384,0
ALIENDE,436,373,0
CUADRO,436,368,0
DORESTE,436,366,0
BURTON,436,53,0
CASLA,435,479,17
DE MAYA,435,470,0
JAURRIETA,435,467,0
DE LA CUADRA,435,465,0
TARRUELLA,435,460,0
MURUGARREN,435,422,0
AMENEDO,435,411,7
VIEGAS,435,389,0
SOGUERO,435,385,0
PROSPER,435,380,0
FELIS,435,362,7
ALDREY,435,348,14
SALAFRANCA,435,336,0
SIMEONOVA,435,236,10
PUIU,435,13,0
SIURANA,434,524,0
SESEÑA,434,519,9
REVIDIEGO,434,500,0
DEHESA,434,476,0
GILARTE,434,465,0
LUSQUIÑOS,434,439,13
LECUE,434,432,0
GALOCHA,434,426,0
CHANA,434,414,0
SANTIUSTE,434,410,0
VALDENEBRO,434,386,0
VERAS,434,383,6
FRAGUEIRO,434,375,34
ELIA,434,361,0
ROBLEDANO,434,341,0
DOT,434,339,5
REPARAZ,434,313,0
AYAD,434,172,0
PARVEEN,434,147,0
HAYES,434,60,0
DOGARU,434,23,0
STEFANESCU,434,18,0
EREÑO,433,565,0
PERICH,433,513,0
URUÑUELA,433,503,0
CALLEN,433,449,8
TACURI,433,444,8
ROBLAS,433,432,0
CAMILO,433,425,0
PRIDA,433,423,5
PAÑELLA,433,418,0
MATES,433,417,9
TREVEJO,433,408,0
DE LA NAVA,433,400,0
MARROQUI,433,393,0
GIBELLO,433,378,5
TRESSERRAS,433,352,0
MALLON,433,346,0
ALAM,433,61,0
REGLERO,432,502,0
PUYANA,432,472,7
ANIA,432,465,0
VALIÑAS,432,451,6
BRIHUEGA,432,442,0
IRAIZOZ,432,428,5
BAJAÑA,432,425,13
CLAVERIAS,432,412,16
REMUIÑAN,432,395,0
MARTIN ROMO,432,389,0
NATIVIDAD,432,384,0
CAMATS,432,365,0
FORJAN,432,329,0
ANWAR,432,29,0
CODREANU,432,16,0
ANCHUNDIA,431,555,12
LINDEZ,431,514,44
ROMERO AVILA,431,486,6
MAIZTEGUI,431,486,0
CHAMERO,431,437,0
MOHINO,431,433,12
BACHERO,431,426,9
LUQUERO,431,395,0
GESTEIRA,431,392,0
GARRIZ,431,383,7
ZEGARRA,431,379,5
FARINANGO,431,373,0
REILLO,431,369,0
BATLLES,431,363,0
CONCEJO,431,359,0
EL HASSANI,431,139,0
HENDERSON,431,59,0
SEÑOR,430,522,8
LISTAN,430,486,0
CEREZAL,430,484,13
LOSANTOS,430,462,0
BORRUEL,430,451,0
BOYA,430,447,0
SEGUER,430,446,0
GALO,430,431,0
CHOREN,430,430,0
LOPO,430,407,6
REÑONES,430,402,9
LAFONT,430,395,0
MOURELO,430,382,0
GARCIA GIL,430,344,10
CATURLA,430,325,0
LANGE,430,99,0
KISS,430,36,0
MANGUE,429,622,0
CAMIÑO,429,505,0
ORMAETXEA,429,464,0
RABUÑAL,429,433,0
GAVIDIA,429,431,0
GARNELO,429,424,22
LLADOS,429,423,0
TOBA,429,366,0
MITKOVA,429,112,0
JABBI,429,90,32
SCHAFER,429,74,0
CUQUEJO,428,460,0
CILLERUELO,428,442,0
GARROCHO,428,427,9
ADARVE,428,427,7
QUITO,428,422,9
VIAN,427,542,5
CANUTO,427,495,0
ALTABA,427,460,12
BERNEDO,427,457,0
GOTI,427,439,12
PERLADO,427,406,0
ORELL,427,401,0
DE LAMA,427,399,0
GUIMERANS,427,397,0
LOBILLO,427,397,0
CANCA,427,394,0
REMIS,427,390,19
CRISPIN,427,389,5
CORTON,427,387,0
PUMARES,427,386,5
UZQUIANO,427,385,0
OVAL,427,377,0
LES,427,360,7
MIJANGOS,427,346,0
PAVLOV,427,164,13
NEUMANN,427,77,0
MOLNAR,427,41,0
NEDELEA,427,11,0
TORELLO,426,486,0
FIGUERO,426,444,7
MILENA,426,440,15
JUBERIAS,426,412,11
NINA,426,411,0
FEU,426,399,0
CARREGAL,426,398,5
CEÑA,426,395,8
LALAGUNA,426,393,0
PRUÑONOSA,426,393,0
CONTADOR,426,389,11
CHISVERT,426,389,0
MOLARES,426,345,5
MOTTA,426,321,0
TAOUIL,426,80,7
MAGASSA,426,9,0
IÑARRA,425,550,0
YENES,425,487,0
SANTIDRIAN,425,466,17
HERNANDIS,425,446,0
COMERMA,425,437,0
CARUS,425,425,8
DE ABAJO,425,420,0
SAETA,425,419,0
GARFIA,425,416,0
MELER,425,400,0
ADAMES,425,395,0
LOVERA,425,381,0
BEZOS,425,358,0
ARNEZ,425,353,0
DE LAS CUEVAS,425,343,6
COLE,425,40,0
RUSILLO,424,447,7
MELENCHON,424,438,0
NEGRON,424,424,8
TOMEY,424,420,10
BAROJA,424,417,13
LOPEZ CEPERO,424,416,8
MACARRON,424,409,12
FILELLA,424,383,11
DUATO,424,382,0
OREJUDO,424,363,5
MAURO,424,275,0
HAMMOU,424,182,0
VERBO,423,462,17
BUSTINZA,423,457,0
TALLADA,423,443,0
CASTELA,423,422,0
MORLANS,423,415,0
VECIANA,423,411,0
CENTELLA,423,405,6
AGRAMONTE,423,405,0
IBAN,423,404,11
FARELL,423,396,7
MONROS,423,395,0
VERICAT,423,368,6
ESQUER,423,353,0
BEAUMONT,423,334,0
BENOMAR,423,85,8
TERRADES,422,489,0
GAZTELU,422,448,0
OGAYAR,422,447,0
ECHEANDIA,422,444,0
KOSTOV,422,421,22
BASCOY,422,409,0
RAFART,422,408,0
MAÑANA,422,394,9
MEDRAN,422,374,9
NARGANES,422,358,5
BERGAZ,422,355,0
GAVARA,422,340,9
FERRARO,422,236,0
LANG,422,134,0
DUESO,421,491,0
ITUARTE,421,470,0
ASINS,421,453,15
QUERALTO,421,444,0
TORAÑO,421,434,0
LASTRES,421,429,0
FORNET,421,417,0
IBARLUCEA,421,417,0
SILOS,421,410,11
ALZUGARAY,421,402,11
ZEVALLOS,421,383,0
GONZALEZ MOHINO,421,357,0
OMEDES,421,357,0
NAVAJO,421,354,0
MARTON,421,281,0
HAMILTON,421,125,0
EL OUARDI,421,41,0
MERELO,420,524,0
GETINO,420,463,12
CHAMON,420,451,5
PERULERO,420,412,0
GUIMAREY,420,404,0
GRANEL,420,401,0
CADARSO,420,371,0
DURAND,420,346,0
CANOREA,420,345,14
GARCIA MORATO,420,323,0
URBISTONDO,420,293,0
CHERIF,420,131,0
CONTEH,420,115,21
THOMSON,420,84,0
IBARBIA,419,524,0
OLIDEN,419,480,0
ONTAÑON,419,455,0
AMIANO,419,438,0
PENABAD,419,432,12
REVELO,419,432,0
ACON,419,406,0
CARBON,419,403,0
CASIN,419,402,5
MOREU,419,385,0
LANZAROTE,419,364,0
VENTO,419,360,0
TAVAREZ,419,358,10
CERQUEIRO,419,357,0
RUSTARAZO,419,334,6
LONG,419,53,0
FRAIZ,418,476,6
MANTIÑAN,418,457,0
ZAPARDIEL,418,452,13
ARENALES,418,445,0
TRUYOLS,418,433,0
BARBUZANO,418,421,7
TUDANCA,418,421,0
PASTO,418,418,0
PORLAN,418,417,0
LASECA,418,411,9
BERSABE,418,381,0
GUMA,418,379,0
IRURETA,418,376,9
SAPERAS,418,365,0
SOUSSI,418,160,0
OWEN,418,45,0
BOZAL,417,488,0
OLLETA,417,459,0
TOIMIL,417,452,0
UNZUE,417,437,0
TIMONEDA,417,419,16
AULADELL,417,418,0
ZALBA,417,409,0
CUELI,417,406,6
DEL BAÑO,417,392,0
AGRAFOJO,417,391,0
ESCARIO,417,379,0
BELOSO,417,377,0
BURGA,417,360,26
LABAJOS,417,359,0
DE LOPE,417,356,7
CARIÑENA,417,308,0
MAJANO,416,453,11
GELO,416,451,14
RAFECAS,416,450,0
NOVELLE,416,407,6
MORLANES,416,399,0
CATALUÑA,416,393,0
FERNANDEZ MONTES,416,393,0
BALDRICH,416,381,0
ESCOTO,416,364,0
CAMP,416,327,0
SCHMITZ,416,117,0
EL ALLALI,416,84,0
LAMHAMDI,416,79,0
DAWSON,416,48,0
NDOYE,416,31,5
SEPULCRE,415,462,0
SARIÑENA,415,449,8
CASCALLAR,415,428,5
ORONOZ,415,425,7
RECATALA,415,420,13
CALBET,415,408,0
DEL BRIO,415,394,0
BARDANCA,415,386,8
ATECA,415,341,0
MAYMO,415,320,0
JENKINS,415,22,0
IDAÑEZ,414,510,11
PAREDERO,414,468,7
TREJOS,414,465,13
ESQUIVIAS,414,428,0
ORGANERO,414,427,9
VALLINAS,414,410,0
BODALO,414,407,0
MARTIN CARO,414,401,8
BARRIOPEDRO,414,398,0
RIASCOS,414,383,21
COTILLA,414,379,0
CANCER,414,369,0
PURROY,414,361,0
ROCAFULL,414,357,0
CHAPADO,414,353,8
DONATO,414,293,0
LLOYD,414,44,0
NADEEM,414,25,0
FIERARU,414,10,0
BOTEY,413,455,0
DESCARREGA,413,450,6
CODORNIU,413,444,0
IBARRECHE,413,416,5
REIRIZ,413,394,0
SERRALTA,413,394,0
QUELLE,413,392,9
SANDINO,413,360,0
BERTRAND,413,340,0
BERASALUCE,413,334,0
TOUZA,413,333,15
VIRUES,413,321,5
ASTRAIN,413,293,0
KELLER,413,139,0
BOULAICH,413,101,19
NDAO,413,18,0
FERVENZA,412,481,15
TRABALON,412,449,12
NOFUENTES,412,438,0
DE SOLA,412,413,0
CALSINA,412,407,0
DEL TESO,412,406,9
GRAVALOS,412,403,0
HORMAECHEA,412,396,0
TACO,412,390,26
ALMECIJA,412,385,0
MARRO,412,382,5
ZANCADA,412,376,0
REGA,412,375,0
CUCURULL,412,354,0
SEGOVIANO,412,353,0
ESTALAYO,412,310,5
PALLARDO,412,306,0
SALAMA,412,135,5
MARTICORENA,411,460,0
ALBENTOSA,411,446,0
OSSA,411,434,0
ABIZANDA,411,426,0
SOLOZABAL,411,413,0
LARRAYOZ,411,407,0
DUBRA,411,404,0
FILLOY,411,403,5
SOMOVILLA,411,400,18
MONROIG,411,388,9
CUBEDO,411,364,0
GUACHAMIN,411,363,7
OLAVARRIA,411,344,0
PEIX,411,322,0
NOBLEJAS,411,320,0
NASSIRI,411,56,0
BROOKS,411,49,0
PAYNE,411,41,0
FUSTERO,410,471,38
SANDONIS,410,446,12
LEGANES,410,443,0
GUALAN,410,438,35
ALAMAR,410,429,0
USANDIZAGA,410,402,5
PEDRAJA,410,401,0
BOLARIN,410,399,5
CHAS,410,398,0
RODRIGALVAREZ,410,397,6
ALBARRAL,410,396,24
LOUREDA,410,394,0
PURRIÑOS,410,372,0
PARAREDA,410,355,0
VEAS,410,339,5
DE MARTIN,410,229,0
PETERSEN,410,139,0
CORDO,409,503,0
TORE,409,452,0
MORESO,409,439,0
MONSONIS,409,438,0
RECACHA,409,435,0
TESOURO,409,433,0
MADERUELO,409,427,6
URDANIZ,409,418,0
TAJADA,409,413,0
CESTER,409,408,0
LLAVERIA,409,405,0
DUASO,409,395,0
MONTESA,409,388,0
BARGIELA,409,377,23
SEMINARIO,409,365,5
SURIÑACH,409,354,0
VILLACRES,409,336,10
VAS,409,331,0
EL KHAYAT,409,110,23
FATHI,409,62,0
DABO,409,51,0
EL AYADI,409,46,5
EL AOUNI,409,29,0
NIMO,408,498,11
DELEGIDO,408,450,0
DIMAS,408,431,0
LOPEZ REY,408,423,11
MASSAGUER,408,422,0
ANDRANGO,408,420,10
RAMIA,408,415,0
CARRANCO,408,391,0
PEÑACOBA,408,388,5
ALLEPUZ,408,385,0
DEL VISO,408,382,0
CARBAYO,408,350,5
BORES,408,339,0
FRANCIS,408,106,0
LYNCH,408,105,0
BOUAZZA,408,58,5
EL HILALI,408,43,0
SHEN,408,34,0
FANG,408,30,0
GHEORGHIU,408,21,0
NEMES,408,13,0
BUSUIOC,408,10,0
PADURARU,408,10,0
SUBERVIOLA,407,471,9
LAMPON,407,470,17
ESCALA,407,466,0
LAPIEDRA,407,458,0
LAVANDERA,407,454,0
PALMES,407,453,0
NORES,407,446,0
NAVERO,407,431,16
GOU,407,429,0
ARBELAEZ,407,428,8
DONES,407,424,0
PEÑARROYA,407,423,0
LANDERAS,407,418,6
GRAELL,407,416,7
BARAJA,407,415,0
BACAS,407,380,0
BIGORRA,407,379,0
CONGOST,407,374,0
TAFUR,407,359,18
LLUMIQUINGA,407,313,12
COIMBRA,407,309,0
VINCENT,407,94,0
PERRY,407,65,0
MEZIANI,407,57,0
BEGUIRISTAIN,406,550,0
BERLINCHES,406,488,7
CARRASCOSO,406,469,0
BACETE,406,445,0
GARCIANDIA,406,417,6
MOURIN,406,409,0
CARDUS,406,406,0
GOMEZ LOBO,406,402,0
VIDAURRETA,406,397,0
TIJERO,406,393,0
ESTEO,406,386,0
ALMENDRAL,406,382,0
DESCALS,406,373,0
CASTRILLEJO,406,354,6
OVEJAS,406,344,0
TAN,406,157,15
EMILOV,406,58,0
JOHNSTON,406,48,0
GHEORGHITA,406,18,0
GORMAZ,405,488,19
LARRAZA,405,466,0
CARDEÑOSO,405,459,8
TRIMIÑO,405,455,0
EXOJO,405,451,0
LUSTRES,405,438,8
TERCEÑO,405,435,8
DE CAMPOS,405,430,0
MENDAZA,405,418,0
ALCOVERRO,405,406,8
DUGO,405,405,12
SACEDA,405,388,0
PERDICES,405,387,6
PINES,405,367,5
PINTA,405,365,15
ROMERO DE AVILA,405,352,7
ZATON,405,324,0
LERTXUNDI,405,322,6
GUARINO,405,305,0
ZELAIA,405,255,0
DE RAMON,405,177,0
MARCUS,405,157,0
STOICAN,405,18,0
GIURGIU,405,12,0
JORDANO,404,445,0
PUNTI,404,423,0
ESTAUN,404,411,0
SANTERO,404,404,0
MENDUIÑA,404,402,0
SAIZAR,404,401,0
ARIMANY,404,397,5
GRABULOSA,404,383,0
SOBREVIELA,404,381,0
PALOMERAS,404,379,0
BRESO,404,353,0
ANTUÑANO,404,337,0
PEREZ DE ALBENIZ,404,271,11
DE NOVA,404,263,0
SCHMITT,404,83,0
ARMSTRONG,404,49,0
ILIES,404,16,0
DE BRITO,403,543,0
PARAPAR,403,521,6
VINAIXA,403,445,0
BELTRI,403,435,0
TARJUELO,403,419,0
CUADRILLERO,403,417,0
GARRUDO,403,414,0
ORUETA,403,410,0
ISART,403,409,0
VILLALUENGA,403,398,0
ALESANCO,403,395,0
VILLAHERMOSA,403,391,9
ESPLUGAS,403,387,0
HONTANILLA,403,383,18
PERELLON,403,383,0
SEGALES,403,380,0
PORQUERAS,403,355,0
GUETO,403,348,0
CARBALLES,403,331,0
GIRIBET,403,331,0
ABRALDES,403,329,0
MESALLES,403,315,0
PAVLOVA,403,167,6
ISAC,403,152,0
LAHLOU,403,34,0
EL MIRI,403,30,0
ZARATIEGUI,402,527,0
CORTA,402,517,0
PERTIERRA,402,461,6
GOMERA,402,445,0
RUMI,402,445,0
SANGRA,402,443,0
TRULLEN,402,429,0
CALCINES,402,412,0
ATERO,402,411,0
TALAVERON,402,404,0
ERCILLA,402,386,0
CIBEIRA,402,385,10
SEGU,402,370,0
PUA,402,369,0
CASQUET,402,367,0
ALJAMA,402,362,0
OUTEIRIÑO,402,359,6
REZA,402,358,8
FADON,402,357,6
JANDULA,402,350,0
BARRADAS,402,329,0
CAMPOMANES,402,323,0
RABADE,402,292,8
PEÑO,401,524,8
DE FEZ,401,497,12
ZURANO,401,450,7
VALDIVIEZO,401,441,0
ASPERILLA,401,428,0
GAJETE,401,428,0
CAMBRON,401,421,0
ZAVALETA,401,407,0
ALCUBILLA,401,400,0
VIADER,401,398,0
RUBAL,401,387,7
BASTON,401,382,0
BOLUMAR,401,375,19
AVELLA,401,375,0
CIMA,401,375,0
PEÑASCO,401,365,7
URSUA,401,360,0
FLIX,401,357,0
NUÑEZ DE ARENAS,401,354,0
ESQUIROZ,401,350,0
OVELAR,401,341,0
UTRILLAS,401,291,8
BADAOUI,401,77,11
SALEGUI,400,481,9
ESCAPA,400,443,0
PALEO,400,439,8
PADRONES,400,438,17
ALAGARDA,400,411,0
FONTAL,400,411,0
ARQUEROS,400,379,0
LARRONDO,400,373,0
ALAÑON,400,371,24
ENJUTO,400,370,0
VILLABRILLE,400,354,6
NAVEA,400,323,0
AGOTE,400,321,0
MAIMOUNI,400,79,15
PETRISOR,400,12,0
GARRES,399,500,0
CORTABARRIA,399,487,5
LOINAZ,399,483,0
TORREALBA,399,464,6
ATUCHA,399,463,6
SALVADORES,399,451,8
LACHICA,399,439,0
SEÑARIS,399,419,0
POCOVI,399,405,8
CAMAÑES,399,401,0
OLCOZ,399,401,0
ALZA,399,400,0
BRAZO,399,390,0
AYERDI,399,382,0
SOMAVILLA,399,376,0
VANACLOCHA,399,369,13
MANIEGA,399,363,0
ALTEMIR,399,362,5
FENTE,399,354,8
ISPIZUA,399,354,0
SUDUPE,399,343,0
ASTILLERO,399,341,0
PASARIN,399,341,0
CABESTANY,399,332,0
CERCADILLO,399,310,0
SCHMID,399,123,0
TOMOIAGA,399,6,0
INDA,398,475,0
FILLAT,398,424,9
MONTALT,398,402,7
ISUSI,398,388,0
PORTABELLA,398,380,0
ALVARENGA,398,371,0
AGUINACO,398,368,0
GALACHO,398,368,0
SATUE,398,368,0
CORBELLE,398,366,0
ORJALES,398,362,8
TRULLOLS,398,362,0
UBIETO,398,360,7
CABACO,398,349,0
FAZ,398,343,0
AZIZI,398,61,6
LINCAN,398,17,0
ILEA,398,14,0
FODOR,398,10,0
NAE,398,7,0
QUEIJO,397,538,0
ARIS,397,430,5
ENTENZA,397,423,10
SANTO TOMAS,397,402,0
SANTOFIMIA,397,397,0
CODINACH,397,391,0
BON,397,373,0
CAMOS,397,370,0
TIMONER,397,354,0
GALLIFA,397,346,0
VILLARO,397,343,0
MORETON,397,319,0
YERPES,397,313,0
MALKI,397,77,0
OLARIU,397,13,0
URENDEZ,396,496,17
CARBIA,396,484,5
MUNS,396,468,0
GORRAIZ,396,447,0
ODERO,396,444,0
PALOMAS,396,443,0
BERENGUE,396,435,0
RASCO,396,415,0
FAUBEL,396,398,0
CUESTAS,396,386,0
GUIA,396,374,0
MARQUETA,396,373,0
TUBERT,396,349,0
NOSTI,396,347,0
SANTERVAS,396,345,0
ALVADO,396,333,0
PETISCO,396,329,6
KRAMER,396,83,0
RAMDANI,396,50,0
GASSAMA,396,29,0
MAFTEI,396,16,0
AIZPUN,395,447,0
ALBORES,395,430,0
ORDIZ,395,425,0
POCIELLO,395,414,9
AGUD,395,412,5
ZURIAGA,395,386,10
PIBERNAT,395,378,0
CABRALES,395,370,0
VALDERRABANO,395,368,0
MOLLAR,395,365,0
NOVALBOS,395,357,0
REN,395,45,0
LANAS,394,490,0
LEITON,394,466,0
FERRAS,394,443,0
PERALVO,394,429,0
CASADEMUNT,394,427,0
AYESTA,394,413,0
PEITEADO,394,387,8
HOMEDES,394,387,0
ARMENGOU,394,376,6
NAULA,394,371,0
MOARES,394,369,6
BERNE,394,365,5
BRAGE,394,363,0
LETRAN,394,359,0
MURGUIA,394,353,0
XIMENEZ,394,327,16
RIFI,394,108,6
PIÑAN,393,438,7
PEROMINGO,393,410,0
DEBON,393,399,10
PIÑUELA,393,391,0
ALBIAC,393,387,8
LLANERAS,393,385,0
ZARALLO,393,384,0
MODROÑO,393,366,0
MALE,393,358,7
SANTAREN,393,356,6
AREITIO,393,352,0
LACOMA,393,343,0
BUENAVIDA,393,335,0
DE TORRE,393,327,0
MEGINO,393,301,6
KHATTABI,393,58,7
HARUTYUNYAN,393,22,0
ZAMAN,393,13,0
CALDARARU,393,12,0
HUAMANI,392,413,12
MIRABET,392,411,0
MARCILLO,392,403,11
LOURENCO,392,389,0
CIAURRIZ,392,366,0
CARBONERAS,392,362,0
CORREYERO,392,354,0
RUFAS,392,353,0
VIDAÑA,392,330,0
HEBRERO,392,316,0
KANTEH,392,68,29
JACOBS,392,65,7
EL KASMI,392,41,0
MASOLIVER,391,440,0
ERRAZQUIN,391,431,0
MACANAS,391,400,0
ABADIN,391,388,0
ARISPE,391,383,0
LABANDA,391,383,0
MORGA,391,380,0
GRIMAL,391,377,0
CARRILES,391,371,0
CARDIN,391,366,5
OZAETA,391,356,0
JUANAS,391,351,0
BIAIN,391,348,15
GORDALIZA,391,340,0
PEREZ DE TUDELA,391,299,0
SALAVERT,391,296,0
DOYLE,391,48,0
COBEÑA,390,436,0
SANGLAS,390,412,0
URMENETA,390,408,0
ESTUPIÑA,390,396,0
QUILON,390,392,0
ARGELICH,390,383,0
TENO,390,382,6
SOLIVELLAS,390,376,0
CUNI,390,374,0
GUDIEL,390,372,0
TEVA,390,365,0
GARITANO,390,348,0
PERAIRE,390,326,0
GARITAONANDIA,390,321,0
SERAFIN,390,296,0
DE ESTEBAN,390,292,8
KRASTEV,390,245,14
ISMAIL,390,184,0
MUSA,390,154,0
EL GHAZI,390,50,0
EL FARH,390,33,16
TEODORESCU,390,20,0
ZHUO,390,13,0
CHANS,389,484,8
MORACHO,389,478,0
SEXTO,389,466,0
VERDEJA,389,450,0
PORTET,389,426,0
ARRARAS,389,420,0
ZAMALLOA,389,398,0
BODOQUE,389,387,0
BALDOMIR,389,382,0
CUERO,389,381,6
LOROÑO,389,380,0
COSTAL,389,377,7
CENZANO,389,367,0
MALUMBRES,389,353,7
BALMORI,389,344,16
YEDRA,389,331,0
ALDONZA,389,322,20
PUIGDEVALL,389,319,0
PUJADES,389,319,0
BARDERAS,389,313,0
PETRUS,389,310,5
AIT,389,13,0
NEAGOE,389,11,0
ALCOLADO,388,474,0
TRABANCO,388,458,0
VENCE,388,430,6
VISPO,388,425,6
JABONERO,388,398,5
MOJON,388,389,0
MORTES,388,374,0
OMIL,388,367,0
AZPARREN,388,348,0
CERREJON,388,322,0
CRISOL,388,317,0
MAROUAN,388,87,38
ZAROUAL,388,45,0
WOODS,388,28,0
BALINT,388,19,0
TARIQ,388,18,0
PETREA,388,7,0
PULPON,387,487,0
ISAZA,387,431,5
FERRIOLS,387,431,0
CARREIRO,387,421,13
PRUAÑO,387,417,6
MORIEL,387,404,0
FIEL,387,388,0
CIRER,387,384,0
GAN,387,384,0
ROSUA,387,383,0
LOMBRAÑA,387,379,0
MATENCIO,387,363,0
RIBAGORDA,387,348,0
MARTINEZ LOSA,387,339,0
TAJADURA,387,313,8
BARRAS,387,304,0
CIRES,387,292,0
BRAN,387,169,0
YAHYAOUI,387,71,0
GHERASIM,387,9,0
NCHAMA,386,663,0
MEZQUIDA,386,482,0
IGOA,386,457,6
VALDAYO,386,446,5
ALGARIN,386,417,0
SANTOVEÑA,386,415,19
TERRAZA,386,408,0
COLCHON,386,406,7
HALCON,386,394,0
ANDA,386,380,5
SAGARDUY,386,374,0
REIGADA,386,364,0
AJO,386,363,0
DE ANTA,386,342,0
GILGADO,386,341,0
COBALEDA,386,331,0
ARTESERO,386,310,0
MRABET,386,79,0
EL GHOUFAIRI,386,20,7
ONETO,385,449,0
