nombre,frec,edad_media
UMAIR,91,16.7
VASILE ALEXANDRU,91,25.5
YEVHENIY,91,36.3
ABDOU AZIZ,90,29.7
AIUR,90,3.6
ALEXANDRU BOGDAN,90,20.1
ALFREDO ALEJANDRO,90,34.2
ALFREDO DANIEL,90,37.0
ALIN MARIAN,90,22.8
ALLEN,90,31.4
ANTHONY WILLIAM,90,58.3
BOGDAN IOAN,90,21.5
BRAYAN STEVEN,90,14.6
CARLOS RENE,90,38.8
CARLOS VINICIO,90,31.5
CARMELO RAMON,90,45.1
CHEDEY,90,21.9
CHRISTOPHER MICHAEL,90,43.5
CHRISTOPHER PAUL,90,43.0
CLAUDIO MIGUEL,90,36.3
COSMIN ADRIAN,90,22.3
COSMIN IOAN,90,28.1
DALJIT,90,32.0
DIOMEDES,90,52.7
EDGAR FERNANDO,90,31.6
FERNANDO JULIO,90,46.8
GINES JESUS,90,33.2
GUSTAVO ALFREDO,90,36.0
GYORGY,90,41.5
HICHEM,90,26.8
IBRAHIMA SORY,90,29.2
IGNACI,90,37.1
JEFFERSON ANDRES,90,17.0
JOHN ALFRED,90,65.7
JORGEN,90,65.6
JOSE BERNABE,90,45.4
JOSE ELEUTERIO,90,53.4
JUAN ANSELMO,90,47.1
JUAN HUMBERTO,90,44.5
KENAY,90,3.7
KULDIP,90,36.2
LACHEZAR,90,32.2
LUIS BELTRAN,90,41.0
MAMADOU MOUSTAPHA,90,32.2
MAMADOU OURY,90,29.3
MARIAN FLORIN,90,26.1
MATHEW,90,25.0
MEKKI,90,43.9
MOHAMMED ALI,90,22.5
NAZIR,90,41.4
NICOLAS ANGEL,90,43.3
OMAR ANDRES,90,25.0
OSCAR ORLANDO,90,39.1
PABLO RODRIGO,90,28.2
PHILIP JAMES,90,52.1
RAMZI,90,19.1
RUBEN LUIS,90,34.5
SANTIAGO AGUSTIN,90,29.4
SERAFIM,90,44.8
SHAFQAT,90,34.7
VICENTE RICARDO,90,46.0
WALTER HUGO,90,40.8
XOSE MARIA,90,46.1
ADI,89,27.2
ADILSON,89,32.7
ALBERTO PEDRO,89,40.1
ALEJANDRO FERNANDO,89,30.5
ALIN VASILE,89,27.8
ANGEL HUMBERTO,89,39.0
ANGEL OSCAR,89,44.5
ANTOLINO,89,60.1
BAYRON,89,13.4
BIRAMA,89,31.8
BOUKHIAR,89,44.7
BRUNO ALEXANDRE,89,23.8
CHEICKNE,89,31.0
CRISTIAN FABIAN,89,26.1
CRISTOBAL LUIS,89,40.6
CRUZ MARIA,89,55.2
DANIEL ANDREI,89,13.9
DANIEL VALENTIN,89,23.4
DARIO ALEJANDRO,89,25.2
DAVID LEONARDO,89,23.5
DIGNO,89,57.3
EDGAR JAVIER,89,28.2
EDUARDO PEDRO,89,47.4
EIDER,89,18.9
ELIEL,89,15.4
ENRIQUE GUILLERMO,89,39.0
ESTEBAN DANIEL,89,30.7
FERNANDO ESTEBAN,89,39.3
GANG,89,36.2
GERARDO ENRIQUE,89,40.9
HECTOR CARLOS,89,37.7
HEINZ DIETER,89,66.2
ILIDIO,89,53.5
IVAN GABRIEL,89,18.2
IVAN PATRICIO,89,35.1
JAVIER ALEXIS,89,29.3
JESUS GERMAN,89,44.4
JOSE ILDEFONSO,89,50.0
KE,89,26.7
KUMAR,89,31.6
KYLIAN,89,7.2
LAFDIL,89,38.5
MANUEL BENIGNO,89,49.9
MARIUS VIOREL,89,28.8
MARK JAMES,89,38.9
MIGUEL ERNESTO,89,37.8
MOHAMED RAYAN,89,2.1
MOUHSINE,89,23.9
NELSON FERNANDO,89,33.9
PAUL ALEXANDRU,89,17.1
PEDRO ALFREDO,89,45.6
PEDRO BLAS,89,43.6
RAKESH,89,33.2
RICARDO TOMAS,89,43.1
RONALD WILLIAM,89,67.8
RUDIGER,89,54.1
SANTIAGO GABRIEL,89,29.3
SAVA,89,39.8
SERGIO ALFONSO,89,30.0
SERGIO IGNACIO,89,31.2
SHAUN,89,38.5
SIMON JAMES,89,40.2
VARDAN,89,35.2
VASILY,89,35.1
WILLIAM THOMAS,89,55.7
ZDENEK,89,41.5
ZOHIR,89,20.2
ABDERRAMAN,88,41.2
ADOLFO CARLOS,88,45.0
ALEJANDRO ALFONSO,88,27.3
ALFREDO VICENTE,88,46.2
ALIRIO,88,45.0
ANDERS,88,45.8
ANDRANIK,88,32.0
ANIL,88,32.2
ANTANAS,88,42.3
ANTONIO AMADOR,88,41.5
ANTONIO ARTURO,88,48.7
BLADIMIRO,88,54.4
CANDIDO JESUS,88,39.2
DANIEL AGUSTIN,88,27.9
DARIEL,88,10.9
DAVID RUBEN,88,28.6
DAWDA,88,27.1
EDWIN ALBERTO,88,29.8
ELIAZAR,88,27.0
EMILIO DANIEL,88,33.5
FAUSTINO MANUEL,88,46.9
FERNANDO ADRIAN,88,30.8
FERNANDO PATRICIO,88,37.9
FRANCISCO ERNESTO,88,42.4
GHEORGHE IOAN,88,35.1
GIEDRIUS,88,30.3
GONZALO ENRIQUE,88,33.7
HAOJIE,88,11.9
HENNING,88,50.7
HICHAME,88,25.5
HONG,88,30.6
HUGO DAVID,88,22.4
ILIES,88,11.2
INAR,88,5.1
IOAN OVIDIU,88,31.4
ISAAC DAVID,88,21.7
JAIME PEDRO,88,44.1
JOAO FERNANDO,88,39.4
JOHN LESLIE,88,63.6
JORDI ALBERT,88,30.2
JORDI RAMON,88,38.2
JOSE CESAREO,88,55.8
JOSE DIMAS,88,46.3
JOSEP ANTONIO,88,49.3
JUAN ORLANDO,88,43.1
JUSTO JESUS,88,46.5
LIZER,88,5.6
MARIANO ENRIQUE,88,45.5
MARTIN ENRIQUE,88,38.5
MIGUEL GUILLERMO,88,39.2
MILTON EDUARDO,88,34.4
MOAAD,88,7.4
NICOLAS AGUSTIN,88,20.6
NICOLAS FERNANDO,88,28.0
NIKOLAY GEORGIEV,88,35.3
NOLASCO,88,48.1
PEDRO MOISES,88,32.1
QUIRZE,88,29.0
RAZVAN GABRIEL,88,15.5
REGINALD,88,67.3
ROGER JOHN,88,64.0
SERIGNE MBACKE,88,31.6
STEVEN DAVID,88,31.4
TOMAS JOAQUIN,88,41.8
VICENTE ALFONSO,88,47.1
XIAOMIN,88,38.7
ABOUBAKR,87,18.7
ABUL,87,35.7
ADOLFO FRANCISCO,87,46.1
ADRIAN STEFAN,87,21.7
AGUSTIN ALBERTO,87,37.0
ALAN GEORGE,87,64.9
ALBERTO NICOLAS,87,27.4
ALEKSANDRS,87,35.2
ALIN IOAN,87,28.1
ALVARO SANTIAGO,87,24.9
AMANDIO,87,50.0
ANDRES IVAN,87,26.0
ANGEL GERARDO,87,43.5
ANGEL JORGE,87,46.2
BRAIMA,87,36.8
BRIAN ALEXANDER,87,17.2
CARLOS HENRIQUE,87,28.6
CELSO JOSE,87,41.9
CISSE,87,36.5
COSMIN FLORIN,87,23.1
DAVID BRIAN,87,50.5
EFREM,87,24.1
EUGENE,87,46.5
GABRIEL MIGUEL,87,36.0
GEDEON,87,20.1
GHEORGHE CATALIN,87,27.5
GHEORGHE MARIAN,87,29.2
GUSTAVO ALFONSO,87,38.2
GUSTAVO RAMON,87,34.2
HERMINIO JOSE,87,40.2
IONEL DANIEL,87,28.4
ISMAEL FRANCISCO,87,29.4
JACKSON,87,26.0
JIANXIN,87,36.7
JORGE AURELIO,87,42.1
JORGE MARCOS,87,37.7
JOSE BALTASAR,87,50.4
JOSEP ANGEL,87,39.1
JOXE,87,56.3
KULDEEP,87,32.1
LORIS,87,29.1
LUIS ELOY,87,43.4
LYUBEN,87,41.0
MIGUEL MARIANO,87,45.8
MOHAMED MAHMOUD,87,37.5
NASAR,87,31.0
NESTOR RAUL,87,41.0
PAULO RICARDO,87,24.6
PEDRO REGALADO,87,58.8
RAZVAN ALEXANDRU,87,17.0
RAZVAN ANDREI,87,12.6
RUSSELL,87,42.7
SOCORRO,87,64.8
SOFYAN,87,12.5
WALTER ALEJANDRO,87,33.9
WALTER ENRIQUE,87,36.8
WALTER JAVIER,87,35.0
WILSON ANDRES,87,24.1
WLADIMIR,87,35.4
ZHOU,87,28.4
ABELINO,86,56.6
ADRIAN EDUARDO,86,20.4
AGUSTIN ALEJANDRO,86,31.2
ALOIS,86,55.4
ANDREI MARIAN,86,16.0
ANGEL ARMANDO,86,39.7
ANGEL MAURICIO,86,30.8
BUBA,86,24.1
CARMELO ANGEL,86,49.6
CASIMIR,86,55.9
DEJAN,86,31.7
DIONISIE,86,36.5
DOMINGO ANDRES,86,44.1
EDWIN DAVID,86,24.5
EL MADANI,86,38.6
EL MEKKI,86,40.5
EMILIO CESAR,86,48.2
FELIX ALFONSO,86,45.6
FERNANDO IVAN,86,31.4
GEORGE GABRIEL,86,24.5
GUSTAVO MIGUEL,86,34.1
HANG,86,22.7
HUMBERTO ANTONIO,86,41.5
JAHANGIR,86,33.5
JAMES JOHN,86,42.2
JEFFERSON ALEXANDER,86,15.5
JOSE INDALECIO,86,46.7
JOSE JONATAN,86,28.6
JOSE SEVERINO,86,55.7
JUAN CECILIO,86,48.2
KEBA,86,30.7
KILIAN JESUS,86,14.1
LASSINA,86,30.5
LUCIAN IOAN,86,31.1
MARCOS ALEXIS,86,32.4
MARK DAVID,86,38.3
MATIAS ANTONIO,86,40.4
MIGUEL ADOLFO,86,42.6
MURAD,86,31.7
NAZARET,86,13.3
NICOLO,86,30.2
NIGEL JOHN,86,53.8
NIRMAL,86,39.1
OVIDI,86,22.2
PAVOL,86,38.5
PEDRO ALEXANDER,86,23.3
PEDRO LUCAS,86,29.0
RAUL SANTIAGO,86,33.5
RODRIGO DANIEL,86,23.5
RODRIGO MIGUEL,86,19.8
SERGEI,86,29.6
STEWART,86,46.3
SZYMON,86,17.1
THEODOR,86,58.7
TIMOTEI,86,22.9
UMER,86,21.7
VICENTE JORGE,86,44.4
WALTER DAVID,86,32.4
XOAN CARLOS,86,41.5
YE,86,25.1
YERO,86,35.2
YUAN,86,25.0
ZOUHEIR,86,29.0
ABABACAR,85,32.2
AGUSTIN PEDRO,85,49.7
ALADJI,85,36.1
ALEJANDRO FABIAN,85,34.7
ALESANDRO,85,19.5
ALEXANDER JAVIER,85,15.0
ALFONSO PEDRO,85,48.5
ALVARO JOAQUIN,85,26.3
ANDREI VALENTIN,85,13.0
ARIDANY,85,23.8
ATILA,85,29.8
BORJA FRANCISCO,85,23.1
BRYAN ALEXIS,85,12.7
CARLES XAVIER,85,32.6
CARLOS ISAAC,85,28.3
CARLOS OSWALDO,85,36.8
CELESTINO JOSE,85,51.6
CESAR ADRIAN,85,23.7
CHRISTIAN ANTONIO,85,21.2
CIPRIAN CONSTANTIN,85,27.4
CONSTANTIN ALIN,85,26.6
DAVID JOSEPH,85,43.6
DENISLAV,85,19.0
DIEGO ROBERTO,85,28.8
DIEGO RUBEN,85,28.5
DJELLOUL,85,40.8
DOMINGO ENRIQUE,85,47.0
EDUARD GABRIEL,85,9.9
EDUARDO PABLO,85,38.9
ELADIO JESUS,85,41.0
ESTEBAN ALEJANDRO,85,28.4
EVARIST,85,51.0
FABIO ANTONIO,85,32.5
FEDERICO GUILLERMO,85,41.6
FERMIN ANGEL,85,54.5
FLORIN BOGDAN,85,25.1
FLORIN VALENTIN,85,24.6
FRANCISCO ISAAC,85,32.1
FRANCISCO YERAY,85,23.3
FRIEDRICH WILHELM,85,71.8
GABRIEL CRISTIAN,85,21.5
GENNADY,85,47.9
GHEORGHE GABRIEL,85,29.6
GONZALO NICOLAS,85,20.2
HECTOR JULIO,85,38.7
HMIDA,85,38.9
HSSAIN,85,35.7
HUGO FRANCISCO,85,28.1
IÑIGO JOSE,85,34.9
IONUT MADALIN,85,20.7
JESUS DARIO,85,35.0
JORDY,85,16.7
JOSE SATURNINO,85,56.0
JUAN RAIMUNDO,85,47.8
JUAN ROGELIO,85,45.4
JUAN SEGUNDO,85,46.1
LAURENCE,85,51.7
LUIS FLORENCIO,85,45.7
MANUEL FAUSTINO,85,53.5
MANUEL MOISES,85,42.0
MARIO ALEXANDER,85,23.2
MATEO JESUS,85,34.6
MAUDILIO,85,66.3
MIGUEL JAIME,85,41.6
MIKEL XABIER,85,30.9
NEREO,85,42.7
NESTOR DAVID,85,25.1
NONITO,85,62.0
OSCAR HUGO,85,40.0
OVIDIU VASILE,85,29.8
PARMINDER,85,30.1
PATRICIO ANTONIO,85,39.9
RABII,85,29.6
RAJ,85,35.7
RAMON DANIEL,85,38.7
RICARDAS,85,36.5
RONNIE,85,36.3
SERGIO ESTEBAN,85,28.6
SERVULO,85,62.3
STEVEN JAMES,85,39.9
TERJE,85,60.6
VASILE CATALIN,85,28.2
YULIAN,85,25.8
ALBERTINO,84,54.4
ALEJANDRO RUBEN,84,28.7
ALVARO MARTIN,84,23.3
ANDREI COSMIN,84,15.6
ANDRES EMILIO,84,38.9
ARFAN,84,30.1
ARNALDO ANDRES,84,27.0
ARTAK,84,32.5
ARTUR JORGE,84,36.0
ASEL,84,18.6
BOUAMAMA,84,39.6
CATALIN MIHAI,84,24.2
CELERINO,84,67.5
CRISTIAN IVAN,84,23.2
DAN IOAN,84,32.7
DUMITRU ADRIAN,84,31.5
EUSEBIU,84,30.3
FATAH,84,36.2
FAVIO,84,25.2
FLORIN CLAUDIU,84,27.4
FRANCISCO SANTOS,84,48.5
GEDIMINAS,84,30.2
GEOVANNY,84,26.5
GERMAN EDUARDO,84,36.8
GHEORGHE ALIN,84,28.8
GUILLERMO ALFONSO,84,39.5
HELDER MANUEL,84,32.9
JAIME GABRIEL,84,31.4
JEROEN,84,34.0
JOAQUIM ANTONIO,84,43.8
JOAQUIM FERNANDO,84,42.8
JOHN STEVEN,84,23.6
JONATHAN EDUARDO,84,18.5
JOSE SILVESTRE,84,48.6
JUAN A,84,59.0
JUAN FAUSTINO,84,51.4
JULIAN ALFONSO,84,44.2
JUNAID,84,19.2
KALILOU,84,30.5
KEITH JOHN,84,60.0
KENAN,84,18.5
KEVIN JOSUE,84,12.3
MAHAMADU,84,10.7
MANASES,84,24.8
MANUEL FEDERICO,84,44.2
MAR,84,19.9
MARCOS VINICIUS,84,19.5
MARIAN CATALIN,84,27.0
MARIO ALFREDO,84,39.0
MARTIN JAMES,84,45.9
MAURO ANTONIO,84,34.1
MILCIADES,84,35.6
MOMAR,84,36.3
NICOLAE SORIN,84,34.3
NIELS,84,34.1
OSCAR ARTURO,84,35.3
OSCAR HERNAN,84,38.2
PATRICIO ALEJANDRO,84,34.4
RAFAEL FELIX,84,49.7
RICARDO PEDRO,84,46.0
RIMANTAS,84,41.2
ROBERTO ADRIAN,84,22.3
SADEK,84,35.1
SALIH,84,31.8
SANTIAGO EDUARDO,84,35.4
SIXTO JOSE,84,41.1
SPAS,84,37.7
THOMAS EDWARD,84,47.5
TREVOR JOHN,84,62.1
VASILE LUCIAN,84,31.4
ADRIAN ENRIQUE,83,21.2
ADRIAN VALENTIN,83,20.9
ADUEN,83,6.4
ALBERTO FELIPE,83,37.8
ALEXANDRU GEORGE,83,14.7
ALFONSO IGNACIO,83,37.2
ALFONSO TOMAS,83,41.6
ANDRES SALVADOR,83,41.3
ANDREW WILLIAM,83,44.4
ANGEL MATIAS,83,43.4
ANTONIO ISAAC,83,32.7
ANTONIO JACINTO,83,45.5
ARTURO ENRIQUE,83,40.5
ASHLEY,83,21.2
BAKARI,83,28.2
BORJA JAVIER,83,19.8
BRANDAN,83,15.8
BRUNO ANTONIO,83,33.2
BUBACAR,83,29.6
CAMERON,83,10.7
CANUTO,83,69.0
CARLOS BENITO,83,41.7
CARLOS LEONARDO,83,33.2
CATALIN VASILE,83,27.5
CRISTIAN FELIPE,83,16.4
CRISTIAN STEFAN,83,21.7
DAVID AGUSTIN,83,27.7
DAVID OSCAR,83,33.2
DENIS ANDREI,83,5.4
EDGAR FABIAN,83,32.5
EL YAZID,83,35.0
FAZAL,83,40.7
FEI,83,28.6
FIAZ,83,32.9
FRANCISCO OSCAR,83,39.5
GABRIEL FLORIN,83,25.9
GERMAN DAVID,83,26.3
GHEORGHE SORIN,83,33.2
GLICERIO,83,66.4
GUILLERMO MARIA,83,36.3
HARRI,83,19.9
ION GABRIEL,83,30.9
IURGI,83,24.6
JAMAL EDDINE,83,36.8
JAMES HENRY,83,50.7
JAN ERIK,83,55.5
JAVIER JULIAN,83,36.8
JHON SEBASTIAN,83,12.4
JONNY,83,32.3
JOSE ANICETO,83,54.2
JOSE REMIGIO,83,48.3
JOSE SILVERIO,83,48.4
JUAN LEOPOLDO,83,39.8
JULIO SALVADOR,83,44.0
JUNYI,83,19.7
KASSIM,83,31.2
KJELL,83,67.9
LUTZ,83,52.5
MARCELINO MANUEL,83,51.3
MATIAS SEBASTIAN,83,20.2
MAURO JOSE,83,33.5
MIGUEL ARCANGEL,83,44.8
MOHAMED YASIN,83,10.8
MOISES JOSE,83,37.5
MORIBA,83,30.9
NILTON,83,33.0
PETER PAUL,83,58.2
PLACIDO JOSE,83,45.0
RAFAEL LORENZO,83,44.3
RICARDO IGNACIO,83,40.3
SEGUNDO JUAN,83,44.9
SERVILIO,83,65.1
SEVER,83,42.4
STEPHEN WILLIAM,83,52.9
SYLWESTER,83,35.2
TEOBALDO,83,54.1
TSVETELIN,83,27.1
VIJAY,83,35.7
XACOBO,83,19.7
YASAR,83,31.4
YESID,83,35.0
YONGPING,83,39.7
ABUBAKER,82,7.3
AHMADOU,82,32.3
ALBERTO RAUL,82,38.9
AMADU,82,34.8
ANDREI MARIUS,82,16.4
ANGEL BOLIVAR,82,40.0
ANTHONY PAUL,82,43.2
BARTOLOME JESUS,82,41.7
BASSAM,82,41.4
BENIGNO JOSE,82,50.4
BLAS JAVIER,82,33.9
BOUGHALEB,82,45.8
BRENDAN,82,41.0
CATALIN GABRIEL,82,23.9
CELESTI,82,59.7
CESAR GABRIEL,82,25.6
CESAR RICARDO,82,37.7
DANIEL JOSEPH,82,41.0
DENIS GABRIEL,82,8.9
DUMITRU CRISTIAN,82,29.6
EDGAR MAURICIO,82,29.1
EDUARD IONUT,82,13.4
EGON,82,59.7
EL MOUSTAPHA,82,38.0
ENRIQUE JULIAN,82,43.4
EUGENIO CARLOS,82,48.7
EUGENIO MARIA,82,47.9
FABIAN JOSE,82,30.9
FELIX JULIAN,82,51.7
FERDINANDO,82,46.1
FRANKLIN EDUARDO,82,29.6
GARRY,82,50.3
GILBERTO ANTONIO,82,42.2
HAROON,82,20.3
HECTOR MAURICIO,82,29.9
HERMELANDO,82,58.1
JAMES ANDREW,82,37.1
JASVIR,82,31.7
JAVIER DARIO,82,30.7
JAVIER LORENZO,82,34.0
JESUS MATEO,82,41.0
JING,82,26.5
JORGE ISRAEL,82,27.3
JOSE CHRISTIAN,82,24.8
JOSE EDGAR,82,39.6
JUAN PINO,82,53.4
JUAN VICTORIANO,82,47.3
JULIO OSCAR,82,40.2
KAROLY,82,43.0
LAMBERT,82,40.1
LIMBERT,82,30.2
LUIS AVELINO,82,48.9
LUIS ROLANDO,82,38.1
LUIS XAVIER,82,26.7
MANUEL ROGELIO,82,51.0
MARCOS ADRIAN,82,18.0
MARIAN GABRIEL,82,25.0
MARIUS COSMIN,82,24.5
MARIUS IONEL,82,29.8
MAXWELL,82,33.0
MOR TALLA,82,33.5
MORTEN,82,39.9
OMAR ALBERTO,82,40.0
OSCAR HUMBERTO,82,38.6
OSIRIS,82,23.1
PAUL JOSEPH,82,46.2
PAULO ANTONIO,82,35.2
PEDRO NUNO,82,32.4
RAMON ALFREDO,82,43.4
RICHARD JAVIER,82,25.8
RICHARD JOSE,82,30.4
ROMAN JESUS,82,38.5
SAMUEL ANDRES,82,15.9
SORIN NICOLAE,82,33.3
VICTOR FELIPE,82,37.0
YAW,82,35.9
YERAY MANUEL,82,17.8
YOUNESSE,82,20.6
YUSUPHA,82,32.0
ZOUBAIR,82,25.9
ADELIN,81,32.4
ADOLFO ENRIQUE,81,42.0
ALBERTO MARIO,81,37.0
ANDREI SEBASTIAN,81,11.5
BOGDAN NICOLAE,81,22.1
BOUABDELLAH,81,39.5
BRAYAN ALEXANDER,81,11.4
BRIAN JOSE,81,10.7
CARLOS ELOY,81,36.8
CARLOS SERGIO,81,38.0
CAYETANO JOSE,81,37.1
CLAUDIO CESAR,81,35.6
CLAUDIU IONUT,81,19.8
DANIEL RUBEN,81,28.8
DANNY ALEXANDER,81,17.7
DAVID EMILIO,81,31.3
DAVID ERNESTO,81,31.4
DAVID HENRY,81,60.4
DINKO,81,40.3
DOMINGO DAVID,81,31.3
DOMINGO VICENTE,81,50.8
EDISON FABIAN,81,28.7
EKAI,81,7.0
EMERIO,81,64.2
FELIPE EDUARDO,81,36.1
GABRIEL OMAR,81,22.3
GABRIEL RAMON,81,37.3
GONZAGA,81,24.6
GREGORIO JUAN,81,50.1
GUILLERMO GABRIEL,81,27.5
GURMEET,81,33.5
HAIPING,81,38.6
HANS WERNER,81,65.4
HILARIO JESUS,81,42.0
HUGH,81,64.0
IAN MICHAEL,81,46.5
IBRAHIN,81,27.3
IKER JOSE,81,5.8
IÑAKI XABIER,81,44.0
ISIDOR,81,50.3
JASWANT,81,37.7
JESUS AMABLE,81,55.6
JOAKIN,81,62.2
JOAN A,81,56.3
JONATTAN,81,21.8
JOSE AMANCIO,81,46.1
JOSE BALBINO,81,48.3
JOSE CEFERINO,81,53.9
JOSE MAURO,81,44.3
JULIO FELIX,81,51.7
KENNETH GEORGE,81,70.4
KWAKU,81,37.7
LEANDRO MARTIN,81,29.7
LIPING,81,38.5
LORENZO LUIS,81,45.5
MANPREET,81,19.7
MANUEL PATRICIO,81,43.7
MANUEL SERAFIN,81,49.9
MARCOS RAMON,81,38.7
MARIO CARLOS,81,38.6
MARTIN FERNANDO,81,40.1
MAXIMO JESUS,81,44.4
MEHMET,81,38.3
MIGUEL CARMELO,81,50.9
MIRON,81,43.7
NAVIL,81,16.6
NESTOR LUIS,81,37.8
NICOLAE CATALIN,81,29.2
NICOLAS RAMON,81,39.7
NOMAN,81,18.8
ORLANDO ANTONIO,81,42.3
ORTZI,81,18.0
PABLO DOMINGO,81,34.6
PABLO HERNAN,81,33.4
RAHUL,81,16.5
RAMIRO MANUEL,81,41.5
RAUL ALFREDO,81,42.2
RAUL JUAN,81,37.6
REMI,81,29.3
RICARDO JOAQUIN,81,44.2
RICARDO MARTIN,81,37.1
SEBASTIAN CARLOS,81,39.4
SEGUNDO PEDRO,81,44.0
SIMON JOSE,81,36.1
SOULAYMAN,81,10.7
TAMBA,81,33.8
TASAWAR,81,30.4
XOSE RAMON,81,44.9
YAIR,81,18.5
ABEL MANUEL,80,32.4
ABRAHAM JOSE,80,25.1
ALEKSEY,80,25.7
ALVARO VICENTE,80,29.6
ANDREI IOAN,80,20.7
ANDREW PETER,80,42.3
ARTURO JUAN,80,40.9
AUDELINO,80,66.8
AURICA,80,45.7
BRYAN DANIEL,80,13.0
CESAR ARMANDO,80,36.9
CIPRIAN FLORIN,80,26.5
COSME DAMIAN,80,44.3
CRISTIAN VALENTIN,80,24.0
DANIEL GUILLERMO,80,32.5
DENIZ,80,17.5
DIEGO AGUSTIN,80,29.3
DIYAN,80,30.5
EDGAR DAVID,80,22.5
EDUARDO RAUL,80,41.2
EDUARDO SANTIAGO,80,36.6
ELADINO,80,65.0
EMILIO TOMAS,80,45.1
ENEDINO,80,67.9
ENRIQUE AGUSTIN,80,43.6
ENRIQUE ALFREDO,80,46.6
ETTORE,80,38.4
EUGENIO ANGEL,80,50.9
FELIX TOMAS,80,49.7
FERNANDO DOMINGO,80,46.2
GARCIA,80,46.6
GUILLERMO ANGEL,80,39.6
HACENE,80,41.3
HACOMAR,80,18.4
HUBERTO,80,43.1
IAGOBA,80,27.4
IGNACIO GABRIEL,80,32.0
ILAN,80,13.9
IMELDO,80,61.0
IONUT RAZVAN,80,20.3
IRENEUSZ,80,38.4
JAIME ROBERTO,80,40.4
JAIRO ENRIQUE,80,35.5
JEAN CHARLES,80,44.6
JESUS AMADO,80,50.5
JESUS ORLANDO,80,39.8
JOEL MANUEL,80,16.4
JONATHAN GABRIEL,80,15.7
JORDI ALEXANDER,80,6.8
JOSE BALDOMERO,80,52.9
JOSE JOAO,80,44.4
JUNYONG,80,32.1
LIWEI,80,32.5
LLUIS ALBERT,80,31.9
MAKHTAR,80,34.1
MANUEL VENTURA,80,45.6
MARCOS FERNANDO,80,33.6
M'HAMMED,80,44.5
MICHAEL ALAN,80,54.5
MIGUEL MARCOS,80,39.6
MILCHO,80,41.8
MIRCEA IOAN,80,34.0
NICOLAE MARIAN,80,29.7
NUHAZET,80,8.3
OUAIL,80,15.0
PEDRO BERNARDO,80,48.6
POMPILIO,80,63.1
RAFAEL NICOLAS,80,35.5
RAYMUNDO,80,42.8
RICARDO FELIPE,80,36.9
ROBERTO NICOLAS,80,25.5
ROBERTO PEDRO,80,44.8
SEBASTIAN NICOLAS,80,18.8
SEM,80,27.1
SERAFIN JOSE,80,46.8
SERGIO AGUSTIN,80,28.5
SIMON DAVID,80,37.5
SLAVCHO,80,40.1
STEPHEN CHARLES,80,54.7
STEPHEN MICHAEL,80,47.6
SURESH,80,39.8
VICENTE ANTONI,80,48.1
VIRGINIJUS,80,41.1
WALTER EDUARDO,80,37.4
WEN,80,28.8
WILLIAM EDWARD,80,60.5
ZAKI,80,29.7
ZITOUNI,80,37.4
ABDESAMAD,79,21.1
ADRIAN GEORGE,79,27.7
ALBERTO AGUSTIN,79,41.8
ALEXANDRU COSMIN,79,17.9
AMAT,79,28.6
ANGEL CRUZ,79,44.4
ARNALD,79,27.5
AROUNA,79,30.8
BALDEV,79,41.3
BRYAN JAVIER,79,12.6
CARLOS BERNARDO,79,39.8
CARLOS ROMAN,79,42.2
CATALIN ADRIAN,79,23.8
CELESTINO MANUEL,79,51.2
CELSO ANTONIO,79,48.8
CLAUDIU VASILE,79,27.5
CLEOFE,79,62.2
CRISTIAN OMAR,79,22.7
CRISTIAN RAUL,79,19.4
DANIEL GHEORGHE,79,31.3
DANIEL HUMBERTO,79,32.4
DANIEL PAUL,79,27.9
DANIEL STEVEN,79,13.1
DAVID ALFREDO,79,32.3
DIEGO PAUL,79,19.7
EDUARDO ADRIAN,79,30.1
EMILIO IGNACIO,79,46.6
FABIAN ANTONIO,79,34.8
FEDERICO NICOLAS,79,23.3
FLORIN COSMIN,79,24.7
FREDERIK,79,39.9
GERARDO DANIEL,79,36.0
GERMAN ENRIQUE,79,40.9
GIANMARCO,79,20.5
GONZALO DAVID,79,24.8
HICHAN,79,26.8
HOUMMAD,79,41.5
IONEL CRISTIAN,79,28.6
ISSAC,79,24.5
JAIME NICOLAS,79,27.8
JESUS FIDEL,79,47.5
JHON MARIO,79,28.5
JIANZHONG,79,38.4
JOHN EDWIN,79,43.0
JONATHAN XAVIER,79,16.1
JORGE ALEXIS,79,30.8
JOSE BONIFACIO,79,52.6
JOSE OLEGARIO,79,49.8
JOSE PINO,79,50.6
JUAN MAXIMO,79,49.0
JUAN SILVESTRE,79,42.3
KEVIN MIGUEL,79,12.8
KWASI,79,34.3
LAIN,79,13.8
MAMA,79,33.2
MANUEL CANDIDO,79,52.6
MARIO NICOLAS,79,18.6
MEDIN,79,54.0
MICHAEL RICHARD,79,52.8
MIKHEIL,79,32.6
MOHAMADI,79,44.3
PABLO FELIX,79,43.0
PAUL ANDRES,79,18.8
PAUL EDWARD,79,50.6
PEDRO ALVARO,79,36.4
RAFAEL OSCAR,79,40.0
RAM,79,39.5
RAUL IONUT,79,10.0
RAY,79,20.5
RODRIGO NICOLAS,79,18.3
RONALD JAMES,79,68.3
ROQUE ANTONIO,79,45.8
RUBEN FERNANDO,79,31.7
SARBJIT,79,31.8
SEGUNDO ANGEL,79,45.1
SIDI MOHAMMED,79,34.7
SLAVI,79,33.4
SORIN CONSTANTIN,79,29.3
