nombre,frec,edad_media
MARIA IRACHE,93,35.9
MARIE ANNE,93,49.8
MATILDE PILAR,93,52.4
MEIYING,93,44.1
MELANIA MARIA,93,22.9
MIHAELA ANDREEA,93,21.1
MIHAELA RAMONA,93,28.1
MIREN ARGIÑE,93,43.4
NANCY CECILIA,93,38.9
NATALIA ELENA,93,25.9
NERINA,93,25.4
NIEVES CARMEN,93,48.8
OSANE,93,28.5
PATRICIA VICTORIA,93,29.2
SIDONIA,93,51.0
SOFICA,93,41.4
SUSANA TERESA,93,42.4
TRACEY ANN,93,42.9
VAIDA,93,30.2
VICENTA JOSE,93,45.3
WERONIKA,93,17.4
XIMENA ALEXANDRA,93,27.8
XIUHUA,93,42.8
YERAI,93,7.8
YUAN,93,24.9
ZAINA,93,32.6
ADORACIO,92,59.8
AINE,92,11.1
ALIX,92,24.8
ANDRADA,92,15.8
ANGELES ROSA,92,51.7
ANNA ELISABETH,92,60.3
ANTONIA VICTORIA,92,55.9
ANYA,92,16.9
BLANCA NELLY,92,45.0
CARMEN CRUZ,92,49.9
CARMEN SANDRA,92,38.3
CATHERINE ANNE,92,49.2
CINTA MARIA,92,34.5
CONSTANCE,92,44.2
CRISTINA IONELA,92,23.4
DANAY,92,26.5
DESIREE MARIA,92,21.2
DIANA CECILIA,92,32.3
DIOLINDA,92,60.0
DORA ISABEL,92,45.4
EDITHA,92,47.2
GENOVA,92,20.9
GLORIA LILIANA,92,38.6
HANNAH LOUISE,92,20.8
INDRA,92,20.6
IOANA ALINA,92,25.9
IRAMA,92,21.4
JOHANA ANDREA,92,24.5
JOSEFA AURORA,92,58.2
KATHERINE ALEXANDRA,92,19.7
LADY DIANA,92,24.8
LORENA ALEJANDRA,92,27.3
LUISA FRANCISCA,92,56.9
LUSCINDA,92,66.5
LUZ AMANDA,92,42.8
LUZ MILAGROS,92,33.2
MANPREET,92,15.8
MARIA AGNES,92,40.8
MARIA LUISA CARMEN,92,61.3
MARIA PILAR TERESA,92,60.7
MARIA SEVERINA,92,61.3
MARINA ROCIO,92,20.9
MERCEDES CONCEPCION,92,50.3
MIMI,92,38.5
MONICA ANGELES,92,35.5
NAJLAA,92,20.7
NARIMAN,92,9.0
NATALIA BEATRIZ,92,26.2
NIKOLA,92,15.3
OANA CRISTINA,92,24.6
OBDULIA MARIA,92,47.4
ORFILIA,92,60.1
PALOMARES,92,47.9
PILAR CONCEPCION,92,53.4
RAISSA,92,25.3
ROMA,92,29.2
ROSA MARLENE,92,39.0
SILVIA ADRIANA,92,39.5
SISI,92,19.3
SOLEMNIDAD,92,71.5
STELLA MARIA,92,28.8
SUELY,92,38.0
VICENTA JOSEFA,92,58.0
XINXIN,92,18.9
YASHIRA,92,6.9
ADAIA,91,12.2
AIZHEN,91,41.2
ANA ELISABETH,91,27.1
ANA GRACIA,91,32.3
ANA VALENTINA,91,22.0
ANDREA VALENTINA,91,12.7
BLANCA IRENE,91,41.7
CARLA VICTORIA,91,12.1
CARMEN SORAYA,91,38.1
CECILIA BEATRIZ,91,39.0
CLEOPATRA,91,40.2
CRISTINA MARGARITA,91,37.0
CRISTINA PINO,91,22.7
DOLORES ANTONIA,91,53.5
DONATELLA,91,40.7
DORA INES,91,45.8
EDELTRAUD,91,65.6
ELEONORE,91,54.6
EMELY,91,17.2
FROILANA,91,74.2
GLORIA ROCIO,91,31.6
HERMINE,91,54.4
IRENE VICTORIA,91,29.2
JERONIMA MARIA,91,43.2
KAROLINE,91,28.1
LAURA NATALIA,91,22.4
LUCILENE,91,33.6
LUZ MAR,91,36.4
MANELA,91,57.2
MARGARETHA,91,66.5
MARIA DEOLINDA,91,55.2
MARIA FARNERS,91,46.9
MARIA HORTENCIA,91,43.3
MARIA LEONCIA,91,57.0
MARIA RAIMUNDA,91,56.7
MARJORIE ELIZABETH,91,35.2
MARTA EVA,91,40.3
MARY PATRICIA,91,63.1
NICOLE ANDREA,91,12.2
NOELLE,91,39.8
NURIA ESTER,91,34.0
NURIA MAR,91,32.6
PAMELA ANDREA,91,27.9
PATRICIA ESTHER,91,32.9
PAULA PATRICIA,91,24.6
RAYISA,91,53.2
RHIZLANE,91,25.6
ROSEMARY ANN,91,63.0
ROSINDA,91,67.3
RUTA,91,34.3
SARA JANE,91,34.3
TERESA ASUNCION,91,51.1
VERONICA GABRIELA,91,29.0
YADHIRA,91,9.1
YE,91,26.9
AGNIESZKA MARIA,90,30.5
ALANIS,90,7.5
ALBORADA,90,48.9
ANA AGUSTINA,90,46.5
ANASTASIIA,90,17.7
ANDREIA FILIPA,90,20.1
BENDICION,90,58.2
CERASELA,90,31.1
CHERIFA,90,41.4
CLAUDIA MERCEDES,90,31.8
CLAUDIA MONICA,90,37.7
CRISTINA ESTHER,90,33.1
DIANA ROSA,90,30.6
DOLORES VICTORIA,90,49.2
ELITSA,90,24.4
ELSA CARMEN,90,44.5
ENGRACIA MARIA,90,45.9
ESTANISLAA,90,62.2
FAMA,90,36.7
FAMARA,90,18.1
FOIX,90,8.0
FRANCISCA LOURDES,90,40.3
GABRIELA BEATRIZ,90,29.7
GLADYS MABEL,90,44.6
GUDELIA,90,62.0
HADDUCH,90,59.7
HEIDE,90,61.9
INES ISABEL,90,37.1
JEAN ANN,90,65.7
JULIA ANGELES,90,52.0
LAURA ANA,90,27.9
LIBERTA,90,72.8
LIMEI,90,36.4
LINDSAY,90,23.9
LORENA ANDREA,90,27.4
MADELIN,90,28.7
MARGARITA ANGELES,90,49.3
MARIA ABIGAIL,90,31.8
MARIA HERMINDA,90,59.0
MARIA MIRELLA,90,37.4
MARIA NIDIA,90,47.1
MARIA NUBIA,90,52.2
MARIA PERFECTA,90,60.5
MARIA YOANA,90,31.7
MERÇE,90,51.0
OANA ANDREEA,90,19.4
PASCASIA,90,68.1
PILAR JOSEFA,90,59.0
QUEREN,90,17.5
RALUCA MIHAELA,90,22.1
ROSA LEONOR,90,47.6
ROSA NATIVIDAD,90,50.9
ROSARIA,90,50.2
ROXANA ELIZABETH,90,31.7
SHEILA MARGARET,90,67.0
TADEA,90,57.7
TANIA CRISTINA,90,26.8
TUNDE,90,34.3
VERA MARIA,90,28.9
VESNA,90,40.5
VIOLET,90,51.7
XI,90,18.8
XIAOXIA,90,31.6
YOKO,90,42.5
YONE,90,30.4
YULEMA,90,19.9
AILI,89,40.6
ANA MACARENA,89,25.5
ANA MARIA CRISTINA,89,35.3
ANA SORAYA,89,32.2
ANDRESSA,89,21.4
ANGELA ELENA,89,35.5
ANGIE CAROLINA,89,15.7
BIANCA IOANA,89,13.6
CATALINA ANTONIA,89,45.8
CATHERINE ANN,89,51.5
CELESTE MARIA,89,25.3
CLARA BEATRIZ,89,32.2
CLELIA,89,46.9
CONXA,89,54.5
CRISTINA SOFIA,89,26.0
EUGENIA VICTORIA,89,45.2
EVA YOLANDA,89,37.2
FATOMA,89,60.3
GLADYS ELENA,89,45.9
GLADYS PATRICIA,89,38.6
HADIYA,89,35.8
IONELA ALINA,89,25.9
IRINA ELENA,89,25.9
JEMA,89,42.3
JESSICA CAROLINA,89,21.9
JOSELIN,89,23.6
JULIA CONCEPCION,89,55.5
LAIENE,89,11.1
LIANE,89,41.4
LORENA ALEXANDRA,89,24.1
LUISA JOSEFA,89,63.7
MANUELA MERCEDES,89,59.1
MARIA CAMEN,89,50.4
MARIA GIMENA,89,31.9
MARIA IOANA,89,22.9
MARIA NELI,89,54.2
MARIA OMAIRA,89,41.0
MARIA VICO,89,48.8
MARIEA,89,57.9
MARINA CONCEPCION,89,45.7
MERCEDES CRISTINA,89,41.4
MOUMNA,89,45.7
NASIMA,89,18.6
NEVENA,89,33.4
NICOLETA ALINA,89,27.4
NOUHA,89,12.2
OUASSILA,89,27.0
SANDRA MARIBEL,89,31.3
SANDRA RAQUEL,89,31.8
SILVIA ANDREA,89,32.7
SOFIA TERESA,89,32.4
TERESA LUCIA,89,44.6
ADELAIDE,88,48.4
AMABILIA,88,67.4
ANA NOELIA,88,27.2
ANA VIOLETA,88,37.3
ANDREEA DIANA,88,14.6
ANIKA,88,21.5
BASSMA,88,4.4
BEGOÑA CARMEN,88,36.6
CALINA,88,38.4
CARMEN ARACELI,88,47.5
CARMEN CLARA,88,45.9
CHRISTA MARIA,88,64.3
CRISTINA LUISA,88,32.4
DORA LUZ,88,42.1
DORIS MARIA,88,45.6
ELENA IRINA,88,26.7
ELENA ROSARIO,88,38.0
ENCARNACION DOLORES,88,46.8
EVENCIA,88,73.4
FEN,88,33.1
FLORENCIA MARIA,88,45.1
GRISELA,88,29.5
GUADALUPE CARMEN,88,45.3
JANETT,88,27.3
JANNET,88,24.5
JIN,88,27.7
JITKA,88,35.9
JULIA PATRICIA,88,30.2
JULIETH,88,24.8
LAURA ESTEFANIA,88,19.9
LEANA,88,43.9
LENNY,88,29.8
MARIA BELARMINA,88,64.0
MARIA JAQUELINE,88,35.8
MARIA LUCITA,88,61.0
MARIA OLINDA,88,51.5
MARIA PORTAL,88,45.3
MARIE LAURE,88,40.5
MARINA LUISA,88,48.0
MAYERLIN,88,24.0
MIRELA ELENA,88,29.4
MONICA BELEN,88,32.5
NIEVES DOLORES,88,48.1
ONDINA,88,49.4
PATRICIA ROSARIO,88,35.3
PENDA,88,23.8
ROCIO ESPERANZA,88,28.5
ROSA ALEXANDRA,88,31.8
SANDRA GABRIELA,88,33.0
SANDRA JANETH,88,35.5
SILVIA VICTORIA,88,31.9
SIRLEY,88,37.2
SONIA TERESA,88,36.7
TERESA ELENA,88,44.4
UZURI,88,19.3
WENCESLADA,88,71.6
XELA,88,14.4
XUE,88,23.7
YENI,88,29.8
YENY,88,32.9
YUYING,88,39.4
ZUBEROA,88,23.4
ADALIA,87,41.4
AGUASANTAS,87,49.4
AILA,87,13.7
AMANDINA,87,70.9
ANDREEA BIANCA,87,13.1
ANQI,87,7.1
ARAIA,87,5.3
ARMANDINA,87,60.3
BELIA,87,56.1
CARLA PAOLA,87,24.4
CATERINA MARIA,87,25.8
CLARA MERCEDES,87,41.5
CRESENCIA,87,60.9
CRISTINA PAULA,87,29.8
DOLORES ESTHER,87,46.6
ELENA CONCEPCION,87,43.1
ELENA GEORGIANA,87,20.9
ELISA BEATRIZ,87,37.7
ERIKA ALEJANDRA,87,20.1
ESTELA MAR,87,15.6
EUMELIA,87,66.1
FATIMATA,87,19.8
FRANCISCA INES,87,54.8
GRACIELA SUSANA,87,50.9
HEGOA,87,9.7
ISABEL SOFIA,87,33.0
IZZA,87,37.0
JOVANA,87,24.1
JUANA EMILIA,87,55.6
JULIJA,87,30.4
KARINA MARIA,87,24.6
KIRAN,87,23.2
KSENIYA,87,24.4
LAURA CATALINA,87,23.0
LEANNE,87,26.0
LELA,87,36.2
LINGLI,87,30.5
LIVIA MARIA,87,32.9
LUCIMAR,87,38.3
LUCRECIA MARIA,87,45.8
MARCIA CRISTINA,87,35.1
MARIA BREZO,87,33.6
MARIA CARMELINA,87,49.6
MARIA ELINA,87,48.3
MARIA ELISENDA,87,42.9
MARIA LIVIA,87,42.7
MARIA MELISA,87,26.7
MARIA PELIGROS,87,53.7
MARIA PUIG,87,39.5
MARIA RUBI,87,39.7
MARIA THERESIA,87,63.9
MARIA YAZMINA,87,32.6
MARINA ALEJANDRA,87,26.8
MARTA CAROLINA,87,32.5
MARY GRACE,87,30.4
MARYSOL,87,38.0
MIRIAN CARMEN,87,26.7
MONICA ROSARIO,87,37.7
MORGANA,87,12.1
MUNA,87,22.9
NATALIA BELEN,87,22.4
NEIDE,87,45.7
NIEVES LUZ,87,44.4
NORMA CECILIA,87,39.2
OLIVA MARIA,87,44.4
PAMELA MARY,87,64.2
PAOLA FERNANDA,87,25.5
ROXANA GABRIELA,87,23.0
SILVIA DOLORES,87,37.0
SILVIA MARINA,87,33.6
SUSANA ALICIA,87,45.5
TERE,87,52.7
TEREZIA,87,45.2
VEREDAS,87,49.4
WASSILA,87,20.2
YOLANDA CRISTINA,87,39.1
ZARINA,87,31.5
ZOSIMA,87,72.7
ZUZANNA,87,19.1
ADRIANA MIHAELA,86,27.8
ANA ANGELICA,86,38.6
ANA PIEDAD,86,41.6
BASILIDES,86,72.7
CAMELIA ELENA,86,29.4
CECILIA ANDREA,86,29.8
CECILIA INES,86,39.7
DONGMEI,86,38.2
DORA LILIA,86,38.0
ELENA ANA,86,36.2
EMILIA TERESA,86,51.4
ESPERANZA PILAR,86,49.1
ESTAFANIA,86,26.5
FREDERIQUE,86,41.1
GENOVEVA MARIA,86,44.9
GILLIAN ANN,86,60.1
GUADITOCA,86,55.7
HIDAYA,86,3.3
HORTENSIA MARIA,86,48.7
IBANE,86,17.6
INESA,86,27.3
IVONA,86,27.9
JENNY CAROLINA,86,27.2
JOSEFA REMEDIOS,86,53.1
KAREN LOUISE,86,41.8
KATARZYNA MARIA,86,29.5
LEILA MARIA,86,25.9
LEONOR CARMEN,86,50.4
MARCELA ANDREA,86,35.4
MARGARITA INES,86,44.3
MARIA DIAMANTINA,86,59.3
MARIA ERMELINDA,86,49.2
MARIA ISABELA,86,15.3
MARIA NILDA,86,53.4
MARIANA ALEJANDRA,86,26.6
MARIANA SOLEDAD,86,30.0
MARIE PIERRE,86,46.7
MARIKA,86,32.4
MARINA ANGELES,86,43.3
MARLENE ELIZABETH,86,36.2
MARTA ANA,86,34.0
MEIHUA,86,40.0
MEILING,86,30.8
MIREN EGUZKIÑE,86,45.5
MIRIAM MARIA,86,29.1
MIRIAM PATRICIA,86,35.8
MIRIAM TERESA,86,32.9
MIRIAN ROCIO,86,29.7
MONICA INES,86,40.0
MONICA MARCELA,86,33.2
NEDYALKA,86,44.0
NELLY PATRICIA,86,36.6
PACIENCIA,86,50.9
PAULA MERCEDES,86,31.1
PIEDRAS ALBA,86,43.0
RAQUEL ISABEL,86,32.3
ROSA AMERICA,86,46.4
SILVIA GABRIELA,86,31.5
SUSANA INES,86,42.9
SUZHEN,86,38.8
TALITA,86,23.8
VICTORIA LUCIA,86,25.0
YISEL,86,21.0
ZIHARA,86,12.0
ZINAYIDA,86,53.3
ZULEYMA,86,13.5
AIDA LUZ,85,43.6
ALICIA ANGELES,85,43.5
AMPARO ANGELES,85,50.9
ANTA,85,27.6
ANUNCIACIO,85,70.2
AROLA,85,18.5
BLANCANIEVES,85,55.2
CHUNHUA,85,41.0
CLARA PATRICIA,85,32.8
CRISTINA INMACULADA,85,29.0
DANIELA ESTEFANIA,85,11.6
DILMA,85,40.9
EKATERINE,85,34.6
ELENA CAMELIA,85,32.0
FANGFANG,85,25.0
FATTOUCH,85,52.0
FRANCISCA MILAGROS,85,53.2
GRICELDA,85,37.5
IRIANA,85,21.7
ISABEL ESPERANZA,85,43.4
ISABEL NIEVES,85,46.8
JOANNE LOUISE,85,37.5
KAROL,85,19.4
LUCYNA,85,44.1
MAISA,85,16.1
MARIA NELY,85,54.8
MARIA ROSINA,85,59.0
MARTYNA,85,14.7
PATRICIA BELEN,85,27.7
PEPI,85,49.4
ROSA GLORIA,85,51.6
ROSA JESUS,85,51.3
SANDRA MARINA,85,31.4
SARA ALEJANDRA,85,17.7
SARAH MARIA,85,21.2
SIMINA,85,34.0
TOURAYA,85,35.6
VALYA,85,38.3
VANINA,85,28.1
VITTORIA,85,28.7
XUEFEN,85,36.7
YOLANDA PATRICIA,85,37.2
AISSA,84,16.1
ANA FABIOLA,84,37.5
ANA NATALIA,84,34.2
ANDREA DANIELA,84,17.0
ANDREA MERCEDES,84,27.2
ANDREA NATALIA,84,24.0
ANGELA MARCELA,84,27.4
ANTONIA ENCARNACION,84,52.4
ANTONIA GLORIA,84,50.3
ANTONIA MILAGROS,84,55.3
APOLINARIA,84,66.8
BEATRIZ VICTORIA,84,29.4
BERTHA MARIA,84,41.0
BEVERLEY,84,48.7
BOGDANA,84,34.2
CHRISTINA MARIA,84,43.7
CONCEPCION NIEVES,84,49.6
CRISTINA INES,84,33.5
DAYRA,84,8.4
ENELIDA,84,64.7
EVA ROSARIO,84,36.0
FATIMA ZAHARA,84,14.1
GABRIELA ISABEL,84,27.4
GEMMA LOUISE,84,25.4
GINETTE,84,59.2
GRACIELA CARMEN,84,45.5
ISABEL REYES,84,47.7
JENNIFER CARMEN,84,20.2
JOSEFA EUGENIA,84,54.5
JUANA VICENTA,84,59.7
KEIKO,84,42.7
LAURA MONICA,84,34.5
LILIANA CRISTINA,84,34.3
LOREDANA MIHAELA,84,26.1
LUCIA ANA,84,35.1
LUZ MILA,84,45.2
MANJIT,84,36.9
MARCELA BEATRIZ,84,38.0
MARIA CHRISTINA,84,42.7
MARIA ORLANDA,84,53.2
MARIA TEOFILA,84,57.8
NAIARA MARIA,84,11.0
NAIDA,84,21.6
NAJIHA,84,27.7
NICOLETA CRISTINA,84,27.1
OANA ALEXANDRA,84,18.2
PAMELA JEAN,84,65.8
PARVEEN,84,40.8
PATRICIA LOURDES,84,33.7
PERSIDA,84,41.0
RAQUEL CRISTINA,84,33.0
REDENCION,84,65.1
ROCIO MERCEDES,84,32.1
ROSARIO ROCIO,84,35.4
SANDRA MERCEDES,84,35.8
SONIA MABEL,84,35.0
SUSANA ELIZABETH,84,37.6
SUSANA MERCEDES,84,42.1
TANIA PATRICIA,84,26.5
THERESIA,84,63.0
VERONICA CECILIA,84,33.0
VERONICA CRISTINA,84,28.7
VESELA,84,31.7
YOLANDA ROCIO,84,32.8
ALEJANDRA GABRIELA,83,25.1
ANA ELISABET,83,28.4
ANDREA STEFANIA,83,17.3
ANGIE DANIELA,83,12.2
ANGIE LORENA,83,16.6
AZRA,83,39.2
BEATRIX,83,44.9
BENEDICTE,83,35.6
BERTILA,83,66.1
CAMELIA MARIA,83,28.5
CHARLOTTE LOUISE,83,25.5
CLEONICE,83,38.6
DIANA FERNANDA,83,25.6
DIODORA,83,73.6
ELENA LUISA,83,42.3
ELIENE,83,35.0
GILA,83,68.7
GLADYS MERCEDES,83,41.5
HASSNAE,83,21.6
HOLANDA,83,61.1
JACQUELINE CARMEN,83,35.6
JARA MARIA,83,19.9
JOAN MARY,83,71.0
JOSEFA LOURDES,83,49.5
JUANA M,83,58.5
JULIE MARIE,83,36.7
KAREN LORENA,83,20.9
KARMEN,83,43.7
KATHLEEN ANN,83,58.9
LAURA VIVIANA,83,29.7
LEDA,83,31.9
MACARENA CARMEN,83,22.8
MALGORZATA ANNA,83,34.1
MANUELA REYES,83,47.7
MARIA ALEIDA,83,51.6
MARIA ANSELMA,83,55.5
MARIA CARMEN ROSA,83,58.5
MARIA LARISA,83,22.2
MARIA LUISA PILAR,83,63.5
MARIA NERI,83,56.2
MARIA PILAR CARMEN,83,59.0
MARIANA ELIZABETH,83,28.5
MARINA BEATRIZ,83,34.9
MERCEDES BEATRIZ,83,41.3
MIHAELA SIMONA,83,32.0
MIREN ANDONE,83,51.0
NADIUSKA,83,28.3
NATALIA PAOLA,83,27.5
NICOLE ALEXANDRA,83,9.8
NIVARIA,83,53.1
NOELIA ROCIO,83,20.6
NORMA CONSTANZA,83,36.2
OLGA ROCIO,83,35.6
ORQUIDEA,83,43.9
PAULA BELEN,83,17.1
PAULA MARINA,83,20.7
RACHEL LOUISE,83,30.2
RAQUEL ESTHER,83,38.4
RAQUEL TERESA,83,40.7
RENATA MARIA,83,36.1
ROSA ANNA,83,41.3
SAKIRA,83,7.0
SINDIA,83,18.0
SONIA LUCIA,83,34.2
SOUMYA,83,27.0
SUSANA ROCIO,83,35.5
TAMARA ROCIO,83,21.8
TIBISAY,83,26.8
WENDY CAROLINA,83,24.1
XIAOLAN,83,39.3
YULIET,83,28.6
ZORAIDA MARIA,83,31.4
ALBA NELLY,82,45.8
ALINA ANDREEA,82,19.4
ANDREA ROCIO,82,16.3
ANGELA MARINA,82,35.7
ANN PATRICIA,82,64.2
ARIDIAN,82,9.3
BARBARA JEAN,82,64.8
BARBARA MARY,82,66.7
BEATRIZ SUSANA,82,47.6
BIBI,82,32.7
BLANCA MERCEDES,82,44.0
CARMEN FELISA,82,56.4
CARMEN NOEMI,82,32.6
CATHARINA,82,55.3
CHAIBIA,82,42.3
CLARA VICTORIA,82,34.7
CLAUDIA JIMENA,82,29.4
CLAUDIA MARIANA,82,29.9
CRISTINA MAR,82,25.1
CRISTINA MONICA,82,33.8
CRISTINA RAQUEL,82,33.4
CRUZ ELENA,82,46.2
DAYANNA,82,10.8
DOLORES ANA,82,51.2
DUMITRITA,82,29.5
EILEEN MARY,82,68.6
ELEN,82,20.3
ELIAN,82,24.0
EMMANUELA,82,30.8
EVA LUISA,82,35.5
GIFT,82,16.9
HAYLEY,82,29.1
INES LUCIA,82,34.7
IRATZE,82,22.2
IRENE TERESA,82,31.7
ISABEL JULIA,82,49.8
JENNIFER ELIZABETH,82,33.1
JOSEFINA PILAR,82,55.2
JUANA ENCARNACION,82,55.8
KENDRA,82,10.9
LARISA ELENA,82,16.9
LAURA SOLEDAD,82,28.8
LINDA CHRISTINE,82,57.0
LOURDES PATRICIA,82,34.0
MAIMUNA,82,20.2
MANUELA VICTORIA,82,50.5
MARGARITA MERCEDES,82,50.5
MARIA ANA JESUS,82,66.9
MARIA CLAUSTRO,82,62.8
MARIA LEANDRA,82,46.7
MARIA MIGUELA,82,55.1
MARIA OROSIA,82,58.8
MARIA RENEE,82,31.9
MARIA RONCESVALLES,82,47.2
MARIA VICTORIANA,82,52.1
MARITZA CARMEN,82,40.6
MARTA GRACIELA,82,49.9
MARTA LILIANA,82,38.3
MENANA,82,45.4
NOELIA ESTHER,82,31.0
PAOLA CRISTINA,82,24.3
PATRICIA GABRIELA,82,25.5
PAULINE ANNE,82,58.2
RAQUEL VICTORIA,82,31.0
RODICA MARIA,82,34.6
ROSA ESTER,82,47.5
SIRA MARIA,82,32.4
SOUHILA,82,29.5
SUSAN CAROL,82,55.2
TITA,82,48.4
UTA,82,54.0
VERGINICA,82,38.5
WENWEN,82,19.5
XIAOYU,82,27.7
YANDIRA,82,19.0
YANELA,82,20.0
YARELI,82,10.5
ZARAY,82,16.7
ADRIANA DANIELA,81,23.3
ALEJANDRA VICTORIA,81,23.8
ALICIA NOEMI,81,46.4
AMALIA DOLORES,81,51.3
AMANDEEP,81,22.6
ANDREEA RALUCA,81,18.0
ANTONIA GEMA,81,34.5
ARIADNA CARMEN,81,10.2
ASUN,81,52.2
BEATRIZ MERCEDES,81,37.9
BEGOÑA ISABEL,81,37.2
BIRUTE,81,46.7
CARMEN ANGELICA,81,43.0
CATALINA THOMAS,81,56.1
CHARITY,81,29.3
CLEIDE,81,37.3
CORNELIA MARIA,81,42.1
CRISPULA,81,69.3
DAOUIA,81,38.5
EGUSKIÑE,81,36.6
ERENA,81,42.9
ESTELVINA,81,44.4
EUDOXIA,81,66.3
EVA CAROLINA,81,32.0
FANNY MARIA,81,41.6
FELICITAT,81,64.0
FRANCIS,81,39.2
FRANCISCA MARGARITA,81,53.5
GLORIA DOLORES,81,51.4
GYONGYI,81,35.9
ILIA,81,23.4
IRENE ROCIO,81,22.6
IXEYA,81,3.4
JADIYA,81,24.6
JENNIFER ALEXANDRA,81,14.6
JESSYCA,81,19.0
KAREN DAYANA,81,13.5
KATIE LOUISE,81,21.9
LEIDY LAURA,81,19.0
LIZ CAROLINA,81,26.4
LUCIA ESPERANZA,81,35.1
MADALENA,81,35.2
MAJDOULINE,81,20.5
MARIA ADOLFINA,81,58.6
MARIA ANJOS,81,50.0
MARIA CARMEN JOSEFA,81,66.0
MARIA KATIA,81,36.2
MARIA YANET,81,33.5
MIRIAM ELENA,81,28.6
NABIHA,81,28.9
NIKOLETA,81,20.6
OLGA VICTORIA,81,45.2
RALUCA IOANA,81,19.8
REBECCA JANE,81,33.1
REHANA,81,37.2
REYNA ISABEL,81,37.6
ROBINA,81,40.4
ROSA ASUNCION,81,53.2
ROSA CAROLINA,81,37.0
ROSO,81,33.4
SANDRA INES,81,37.5
SANDRA VICTORIA,81,31.0
SYRA,81,24.2
TAIDA,81,25.9
TAMARA CARMEN,81,20.6
URSICINA,81,72.4
VALERIA CARMEN,81,12.7
YINA,81,17.4
ZOA,81,43.5
ALBA INES,80,38.3
ALEJANDRA CRISTINA,80,24.7
AMALIA PILAR,80,48.8
ANAI,80,21.2
ANGELA MANUELA,80,49.7
BLANCA LIDIA,80,50.7
CARLA GABRIELA,80,20.1
CARMEN CAROLINA,80,35.6
CELIA CRISTINA,80,35.7
CELIA ESTHER,80,47.7
CLARA LUCIA,80,27.7
CORDULA,80,62.1
CYNTHIA CAROLINA,80,24.7
DIANNE,80,47.0
ELDA MARIA,80,42.3
ELENA VALENTINA,80,25.5
ELSA CRISTINA,80,38.8
EMMA ISABEL,80,35.6
ERMELINA,80,68.3
ESTHER MARINA,80,46.8
EVA ELENA,80,34.7
FADELA,80,42.0
GLORIA ESTELA,80,42.4
HUMILDE,80,67.8
JIANMEI,80,37.5
JUANA ASUNCION,80,57.2
KAREN DANIELA,80,14.4
LAURENCIA,80,63.7
LEIDY VANESSA,80,18.6
LIDIA MERCEDES,80,41.3
LUISA MARINA,80,45.9
MANDEEP,80,25.5
MARGARITA CONCEPCION,80,53.5
MARGARITA CRISTINA,80,41.4
MARIA CHANTAL,80,30.6
MARIA ISABELLA,80,20.4
MARIA SARAI,80,25.3
MARIE FRANÇOISE,80,57.6
MARITZA ALEXANDRA,80,31.4
MAUD,80,40.7
MIRENTXU,80,36.2
MIRIAN ELIZABETH,80,34.3
MIRJANA,80,49.1
MORENA,80,22.7
NANCI,80,37.7
NAYIBE,80,33.6
NELSY,80,39.2
NORA BEATRIZ,80,47.0
NURIA TERESA,80,38.4
PAULINE MARY,80,64.5
PELAGIA,80,46.6
PILAR EUGENIA,80,45.1
RAMOS,80,67.9
RITA DOLORES,80,44.3
RUBINA,80,34.1
SAMANTHA LOUISE,80,31.8
SARA ANA,80,31.9
SARA ROCIO,80,23.9
SHABANA,80,32.8
SILVIA LUCIA,80,32.3
SOLEDAT,80,58.1
SORAYA CARMEN,80,31.4
SZILVIA,80,33.0
VALDIRENE,80,34.8
VERONICA LUCIA,80,26.6
VIVIENNE,80,55.7
XAQUELINE,80,34.0
YANELI,80,8.5
YELYZAVETA,80,25.9
AIA,79,10.2
AIHNOA,79,12.4
AIZHU,79,46.5
ALICIA INES,79,43.2
AMOR MARIA,79,30.1
ANA DESIREE,79,23.3
ANA ELOISA,79,38.8
ANA ESTELA,79,32.4
ANDREA KARINA,79,29.2
ANDREA LAURA,79,30.1
ANGELA ELIZABETH,79,43.5
ANGIE PAOLA,79,16.3
ANN MARGARET,79,60.1
ANNA BARBARA,79,37.7
BADRIA,79,29.8
BEGONIA,79,33.1
CAROLINA INES,79,32.0
CAROLINA VICTORIA,79,26.8
CIRENIA,79,34.3
CLARA BELEN,79,30.4
CORINA MIHAELA,79,29.2
DIANA MARGARITA,79,32.0
ELSY,79,45.3
EMILIA JOSEFA,79,64.0
EMMA VICTORIA,79,30.8
ENEKA,79,26.4
ERIKA JOHANNA,79,28.7
ESTRELLA MARINA,79,25.5
EWA MARIA,79,38.2
FATIMA SORA,79,20.1
FLAVIA MARIA,79,24.2
FRANCISCA NIEVES,79,53.4
GILMA,79,51.9
GLADYS CECILIA,79,44.2
HEIDRUN,79,57.2
IMEN,79,13.0
IOANA GABRIELA,79,25.1
ISABEL JESUS,79,44.6
JANET MARGARET,79,61.2
JUANA CATALINA,79,53.9
JUANA ELIZABETH,79,35.6
JULIA ESPERANZA,79,46.9
JULIA ROSARIO,79,53.4
JUNKAL,79,37.2
KALINKA,79,42.0
KAREN JANE,79,45.1
KUMBA,79,23.4
LAURA INMACULADA,79,29.4
LAURA MANUELA,79,25.4
LENY,79,36.9
LINA PAOLA,79,25.6
LIZ PAOLA,79,22.4
LUCIA MANUELA,79,32.7
MARIA ALTAMIRA,79,55.1
MARIA DOLORES PILAR,79,57.8
